,Product Link,Product Name,image,Star Rating,review_count,Price,Stock Status,Brand,Unit_Size,Sku,Description,Details
108,https://www.dollargeneral.com/p/hershey-s-kisses-with-almonds-oz/34000134861,"Hershey'S Kisses With Almonds, 7.6oz",https://dggo.dollargeneral.com/images/22/53/22538101_0.jpg,0.0,Number of Reviews is not available,$3.75,4 in stock at,Hersheys,7.6 ounce,22538101,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Hersheys', 'Unit Size': '7.6 ounce', 'SKU': '22538101'}"
109,https://www.dollargeneral.com/p/quaker-oats-heart-healthy-quick--minute-oatmeal-oz-/30000011805,"Quaker Oats Heart Healthy Quick 1-Minute Oatmeal, 18 Oz.",https://dggo.dollargeneral.com/images/00/83/00835803_0.jpg,0.0,Number of Reviews is not available,$4.00,1 in stock at,Quaker,18.0 ounce,00835802,"['Made with 100% Whole Grains', 'Good Source of Fibe']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Quaker', 'Unit Size': '18.0 ounce', 'SKU': '00835802'}"
110,https://www.dollargeneral.com/p/elmer-s-disappearing-purple-school-glue-sticks---large-oz/26000006262,"Elmer'S Disappearing Purple School Glue Sticks - Large, 0.53 Oz",https://dggo.dollargeneral.com/images/01/03/01030902_0.jpg,0.0,Number of Reviews is not available,$1.00,21 in stock at,Elmers,1.0 each,01030901,"['Goes on purple and dries clear so you can see where you are gluing!', 'Goes on smooth for easy application', 'Acid Free, photo safe, non-toxic and washable']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Elmers', 'Unit Size': '1.0 each', 'SKU': '01030901'}"
111,https://www.dollargeneral.com/p/lipton-black-tea-bags---ct-/41000002878,Lipton Black Tea Bags - 100 Ct,https://dggo.dollargeneral.com/images/00/80/00802903_0.jpg,0.0,Number of Reviews is not available,$4.50,4 in stock at,Lipton,100.0 each,00802901,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Lipton', 'Unit Size': '100.0 each', 'SKU': '00802901'}"
112,https://www.dollargeneral.com/p/johnsonville-fully-cooked-original-recipe-breakfast-sausage-links-oz-pkg/77782030570,Johnsonville Fully Cooked Original Recipe Breakfast Sausage 12 Links 9.6oz Pkg,https://dggo.dollargeneral.com/images/15/70/15704301_0.jpg,0.0,Number of Reviews is not available,$5.00,Out of stock at,Brand Description not available,9.6 ounce,15704301,[],"{'Available': 'In Store', 'Unit Size': '9.6 ounce', 'SKU': '15704301'}"
113,https://www.dollargeneral.com/p/pearl-milling-company-original-complete-pancake-waffle-mix/30000650707,Pearl Milling Company Original Complete Pancake & Waffle Mix,https://dggo.dollargeneral.com/images/29/18/29186101_0.jpg,0.0,Number of Reviews is not available,$3.10,4 in stock at,Pearl Milling Company,2.0 pound,29186101,"['New Name, Same Great Taste as Aunt Jemima Original Complete Pancake & Waffle Mix', 'Since 1889', 'Makes about 40 pancakes']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Pearl Milling Company', 'Unit Size': '2.0 pound', 'SKU': '29186101'}"
114,https://www.dollargeneral.com/p/crafter-s-closet-jumbo-wood-craft-sticks-ct/810031953288,"Crafter'S Closet Jumbo Wood Craft Sticks, 40 Ct",https://dggo.dollargeneral.com/images/27/04/27046101_0.jpg,0.0,Number of Reviews is not available,$1.00,14 in stock at,Brand Description not available,40.0 each,27046101,"['Jumbo Wood Craft Sticks', 'Perfect for Crafting & More!', '5.9"" Length']","{'Available': 'In Store, DG Pickup', 'Unit Size': '40.0 each', 'SKU': '27046101'}"
115,https://www.dollargeneral.com/p/clover-valley-fruit-cocktail-oz-/876941007893,"Clover Valley Fruit Cocktail, 15 Oz.",https://dggo.dollargeneral.com/images/11/51/11517801_0.jpg,0.0,Number of Reviews is not available,$2.00,11 in stock at,Clover Valley,15.0 ounce,11517801,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Clover Valley', 'Unit Size': '15.0 ounce', 'SKU': '11517801'}"
116,https://www.dollargeneral.com/p/clover-valley-homestyle-waffles---ct-/686151403398,"Clover Valley Homestyle Waffles, 12.3 - 10 Ct.",https://dggo.dollargeneral.com/images/12/67/12675901_0.jpg,0.0,Number of Reviews is not available,$3.00,Out of stock at,Clover Valley,12.3 ounce,12675901,"['Excellent Source of Calcium', 'Keep Frozen', 'Packaging may vary from images shown.']","{'Available': 'In Store', 'Brand Description': 'Clover Valley', 'Unit Size': '12.3 ounce', 'SKU': '12675901'}"
117,https://www.dollargeneral.com/p/crayola-classic-colors-markers-ct/71662077228,"Crayola Classic Colors Markers, 10 Ct",https://dggo.dollargeneral.com/images/01/04/01046701_0.jpg,0.0,Number of Reviews is not available,$3.00,116 in stock at,Crayola,10.0 each,01046702,"['Long lasting markers', 'Broad line', 'Teacher Preferred', 'Brilliant colors']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Crayola', 'Unit Size': '10.0 each', 'SKU': '01046702'}"
118,https://www.dollargeneral.com/p/crafter-s-closet-chenille-stems---assorted-ct/810031953233,"Crafter'S Closet Chenille Stems - Assorted, 24 Ct",https://dggo.dollargeneral.com/images/27/04/27045101_0.jpg,0.0,Number of Reviews is not available,$1.00,4 in stock at,Brand Description not available,24.0 each,27045101,"['Includes Assorted Color Sets: Yellow, Green, Blue, Red & Purple, Pink, Orange, Yellow', 'Perfect for Decorating & Crafting!', 'For Ages 3+']","{'Available': 'In Store, DG Pickup', 'Unit Size': '24.0 each', 'SKU': '27045101'}"
119,https://www.dollargeneral.com/p/elmer-s-clear-school-glue---washable-fl-oz/26000003056,"Elmer'S Clear School Glue - Washable, 5 Fl Oz",https://dggo.dollargeneral.com/images/21/58/21581302_0.jpg,4.9,40 ,$2.00,20 in stock at,Elmers,5.0 ounce,21581301,"['Bonds materials like paper, wood, fabric, and ceramics', 'Great for making slime', 'Clear glue formula', 'Safe, washable, and nontoxic', ""The #1 teacher brand, it's great for arts, crafts, and school projects""]","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Elmers', 'Unit Size': '5.0 ounce', 'SKU': '21581301'}"
120,https://www.dollargeneral.com/p/dr-teal-s-epsom-salt-soaking-solution-with-eucalyptus-spearmint-lbs/811068010067,"Dr Teal'S Epsom Salt Soaking Solution With Eucalyptus Spearmint, 3 Lbs",https://dggo.dollargeneral.com/images/15/47/15479802_0.jpg,4.9,1403 ,$6.00,6 in stock at,Dr Teals,3.0 pound,15479801,"['Pure Epsom Salt', 'Eucalyptus & Spearmint essential oils', 'Relieves achy muscles']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Dr Teals', 'Unit Size': '3.0 pound', 'SKU': '15479801'}"
121,https://www.dollargeneral.com/p/five-deep-breaths-shower-steamer-relaxing/811170039734,Five Deep Breaths Shower Steamer Relaxing,https://dggo.dollargeneral.com/images/30/97/30976801_0.jpg,0.0,Number of Reviews is not available,$1.00,9 in stock at,Five Deep Breaths,1.0 each,30976801,['Relax the day away with the aromatic scents of cool Eucalyptus and clarifying Tea Tree.'],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Five Deep Breaths', 'Unit Size': '1.0 each', 'SKU': '30976801'}"
122,https://www.dollargeneral.com/p/clover-valley-cream-cheese-spread-oz-/71505018678,"Clover Valley Cream Cheese Spread, 8 Oz.",https://dggo.dollargeneral.com/images/20/83/20835701_0.jpg,0.0,Number of Reviews is not available,$2.00,2 in stock at,Clover Valley,8.0 ounce,20835701,"['Pasteurized', 'Packaging may vary from images shown.']","{'Available': 'In Store', 'Brand Description': 'Clover Valley', 'Unit Size': '8.0 ounce', 'SKU': '20835701'}"
123,https://www.dollargeneral.com/p/believe-beauty-deluxe--piece-pedicure-set/840797137165,Believe Beauty Deluxe 6-Piece Pedicure Set,https://dggo.dollargeneral.com/images/25/71/25718501_0.jpg,0.0,Number of Reviews is not available,$5.35,1 in stock at,Believe Beauty,6.0 each,25718501,"['Contains:1 x Nail Clipper1 x Nail Brush1 x Nail File1 x Cuticle Pusher2 x Toe Separators1 x Travel Pouch', 'Use file to cleanly shape the edge of the nail after clipping to desired length. After soaking to soften cuticles and toenails, Use cuticle pusher to push back softened cuticles.']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '6.0 each', 'SKU': '25718501'}"
124,https://www.dollargeneral.com/p/starburst-original-chewy-candy-stand-up-pouch-ounce/22000279774,"Starburst Original Chewy Candy Stand Up Pouch, 15.6 Ounce",https://dggo.dollargeneral.com/images/23/74/23745701_0.jpg,4.6,7335 ,$4.50,19 in stock at,Starburst,15.6 ounce,23745701,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Starburst', 'Unit Size': '15.6 ounce', 'SKU': '23745701'}"
125,https://www.dollargeneral.com/p/believe-beauty-nail-sticker---english-garden/840797137080,Believe Beauty Nail Sticker - English Garden,https://dggo.dollargeneral.com/images/25/70/25708901_0.jpg,5.0,2 ,$5.35,2 in stock at,Believe Beauty,1.0 each,25708901,"['Step 1: Remove clear cover', 'Step 2: Peel polish strip and tear off tab', 'Step 3: Apply directly to nail (stretch gently to fit)', 'Step 4: File excess if necessary']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25708901'}"
126,https://www.dollargeneral.com/p/-black-gold-coffee-dark-roast-ground-coffee-oz/25500605166,"1850 Black Gold Coffee, Dark Roast Ground Coffee, 12 Oz",https://dggo.dollargeneral.com/images/28/08/28087401_0.jpg,4.5,6036 ,"$6.50
reg $7.50",2 in stock at,Folgers,12.0 ounce,28087401,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Folgers', 'Unit Size': '12.0 ounce', 'SKU': '28087401'}"
127,https://www.dollargeneral.com/p/believe-beauty-nail-file---coarse/840797137172,Believe Beauty Nail File - Coarse,https://dggo.dollargeneral.com/images/25/72/25724201_0.jpg,0.0,Number of Reviews is not available,$1.25,2 in stock at,Believe Beauty,1.0 each,25724201,"['From the outer edge of the nail, file in one fluid motion to the center of the nail. Repeat on the other edge to the center. Avoid a sawing motion for fray-free flawness edges', '180 Grit', 'Available exclusively at Dollar General']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25724201'}"
128,https://www.dollargeneral.com/p/believe-beauty-nail-clipper/840797138520,Believe Beauty Nail Clipper,https://dggo.dollargeneral.com/images/25/72/25723401_0.jpg,0.0,Number of Reviews is not available,$2.65,Out of stock at,Believe Beauty,1.0 each,25723401,"['Soak nails to soften before clipping. Place nail in between the blades at the desired length and clip', 'Available exclusively at Dollar General']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25723401'}"
129,https://www.dollargeneral.com/p/believe-beauty-deluxe--piece-manicure-set/840797137158,Believe Beauty Deluxe 5-Piece Manicure Set,https://dggo.dollargeneral.com/images/25/71/25717001_0.jpg,0.0,Number of Reviews is not available,$5.35,3 in stock at,Believe Beauty,5.0 each,25717001,"['Contains: 1 x Cuticle Pusher1 x Cuticle Nipper1 x Nail Clipper1 x Scissor1 x Pouch', 'File nails after clipping to desired length. Soak fingertips in warm water to soften and push back cuticles. Carefully trim away excess cuticles and hang nails using the nipper or scissors. Clean tools after use and store in convenient pouch', 'Available exclusi']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '5.0 each', 'SKU': '25717001'}"
130,https://www.dollargeneral.com/p/believe-beauty-nail--way-buffer/840797137219,Believe Beauty Nail 4-Way Buffer,https://dggo.dollargeneral.com/images/25/72/25724301_0.jpg,0.0,Number of Reviews is not available,$2.65,6 in stock at,Believe Beauty,1.0 each,25724301,"['Side 1: File nail edges', 'Side 2: Buff nail surfaces to remove ridges', 'Side 3: Smooth nail surfaces and edges', 'Side 4: Shine nail surfaces for a glossy finish']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25724301'}"
131,https://www.dollargeneral.com/p/believe-beauty-nail-sticker---i-see-spots/840797138421,Believe Beauty Nail Sticker - I See Spots,https://dggo.dollargeneral.com/images/25/71/25719101_0.jpg,5.0,1 ,$5.35,8 in stock at,Believe Beauty,1.0 each,25719101,"['Step 1: Remove clear cover', 'Step 2: Peel polish strip and tear off tab', 'Step 3: Apply directly to nail (stretch gently to fit)', 'Step 4: File excess if necessary']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25719101'}"
132,https://www.dollargeneral.com/p/believe-beauty-cuticle-nipper/840797138483,Believe Beauty Cuticle Nipper,https://dggo.dollargeneral.com/images/25/72/25721901_0.jpg,0.0,Number of Reviews is not available,$5.35,2 in stock at,Believe Beauty,1.0 each,25721901,"['Soak fingertips in warm water to soften and push back cuticles. Carefully trim away excess cuticles and hang nails. Take care to not overcut the cuticle into the tissue. Carefully wipe cuticle nipper before and after every use', 'Available exclusively at Dollar General']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25721901'}"
133,https://www.dollargeneral.com/p/pillsbury-grands-flaky-layers-butter-tastin-oz/18000002115,"Pillsbury Grands! Flaky Layers Butter Tastin, 16.3 Oz",https://dggo.dollargeneral.com/images/14/04/14041801_0.jpg,4.9,1750 ,$3.75,9 in stock at,Pillsbury,16.3 ounce,14041801,[],"{'Available': 'In Store', 'Brand Description': 'Pillsbury', 'Unit Size': '16.3 ounce', 'SKU': '14041801'}"
134,https://www.dollargeneral.com/p/pillsbury-grands-southern-homestyle-buttermilk-biscuits-ct-oz/18000001828,"Pillsbury Grands! Southern Homestyle Buttermilk Biscuits, 8 Ct, 16.3 Oz",https://dggo.dollargeneral.com/images/02/40/02409801_0.jpg,4.7,321 ,$3.75,10 in stock at,Pillsbury,16.3 ounce,02409801,[],"{'Available': 'In Store', 'Brand Description': 'Pillsbury', 'Unit Size': '16.3 ounce', 'SKU': '02409801'}"
135,https://www.dollargeneral.com/p/dunkin-donuts-hazelnut-flavored-coffee-k-cup-pods-ct/881334003017,"Dunkin' Donuts Hazelnut Flavored Coffee K-Cup Pods, 10 Ct",https://dggo.dollargeneral.com/images/24/43/24433201_0.jpg,4.2,1639 ,"$6.50
reg $8.75",7 in stock at,Dunkin Donuts,10.0 each,24433201,"['100% Premium Arabica Coffee', 'Designed for use with Keurig Brewers', ""Enjoy an authentic Dunkin' Donuts experience in no time""]","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Dunkin Donuts', 'Unit Size': '10.0 each', 'SKU': '24433201'}"
136,https://www.dollargeneral.com/p/believe-beauty-nail-clipper-duo/840797138506,Believe Beauty Nail Clipper Duo,https://dggo.dollargeneral.com/images/25/72/25723201_0.jpg,0.0,Number of Reviews is not available,$4.35,Out of stock at,Believe Beauty,2.0 each,25723201,"['Soak nails to soften before clipping. Place nail in between the lades at the desired length and clip', 'Available exclusively at Dollar General']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '2.0 each', 'SKU': '25723201'}"
137,https://www.dollargeneral.com/p/believe-beauty-nail-sanding-block/840797137202,Believe Beauty Nail Sanding Block,https://dggo.dollargeneral.com/images/25/72/25724401_0.jpg,0.0,Number of Reviews is not available,$1.65,2 in stock at,Believe Beauty,1.0 each,25724401,"['Gently use the rough side of the block across the nail', 'Available exclusively at Dollar General']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25724401'}"
138,https://www.dollargeneral.com/p/believe-beauty-nail-sticker---gold-rush/840797137097,Believe Beauty Nail Sticker - Gold Rush,https://dggo.dollargeneral.com/images/25/70/25709301_0.jpg,3.0,2 ,$5.35,9 in stock at,Believe Beauty,1.0 each,25709301,"['Step 1: Remove clear cover', 'Step 2: Peel polish strip and tear off tab', 'Step 3: Apply directly to nail (stretch gently to fit)', 'Step 4: File excess if necessary']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25709301'}"
139,https://www.dollargeneral.com/p/pillsbury-grands-southern-homestyle-butter-tastin-biscuits-ct-oz/18000001835,"Pillsbury Grands! Southern Homestyle Butter Tastin' Biscuits, 8 Ct, 16.3 Oz",https://dggo.dollargeneral.com/images/11/45/11454501_0.jpg,4.8,1209 ,$3.75,Out of stock at,Pillsbury,16.3 ounce,11454501,[],"{'Available': 'In Store', 'Brand Description': 'Pillsbury', 'Unit Size': '16.3 ounce', 'SKU': '11454501'}"
140,https://www.dollargeneral.com/p/believe-beauty-nail-sticker---perfectly-prismatic/840797137103,Believe Beauty Nail Sticker - Perfectly Prismatic,https://dggo.dollargeneral.com/images/25/70/25709601_0.jpg,4.5,2 ,$5.35,7 in stock at,Believe Beauty,1.0 each,25709601,"['Step 1: Remove clear cover', 'Step 2: Peel polish strip and tear off tab', 'Step 3: Apply directly to nail (stretch gently to fit)', 'Step 4: File excess if necessary']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '1.0 each', 'SKU': '25709601'}"
141,https://www.dollargeneral.com/p/smithfield-bacon-thick-cut-oz/70800041527,"Smithfield Bacon, Thick Cut, 12 Oz",https://dggo.dollargeneral.com/images/18/85/18851502_0.jpg,Product rating is not available,Number of Reviews is not available,$5.50,4 in stock at,Brand Description not available,Unit Size not available,SKU not available,[],{'Product details': 'Not available'}
142,https://www.dollargeneral.com/p/believe-beauty-mani-on-the-fly--piece-manicure-set/840797138476,Believe Beauty Mani On The Fly 4-Piece Manicure Set,https://dggo.dollargeneral.com/images/25/72/25721501_0.jpg,0.0,Number of Reviews is not available,$4.35,5 in stock at,Believe Beauty,4.0 each,25721501,"['Contains:1 x Cuticle Pusher1 x 3-Way Buffer1 x File1 x Clipper', 'Use file to cleanly shape the edge of the nail after clipping to desired length. Use cuticle pusher to push back softened cuticles. To finish gently buff the surface of the nail with each of the three sides of the buffer', 'Available exclusively at Dollar General']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Believe Beauty', 'Unit Size': '4.0 each', 'SKU': '25721501'}"
143,https://www.dollargeneral.com/p/dunkin-donuts-k-cups-original---ct/881334002980,Dunkin Donuts K-Cups Original - 10 Ct,https://dggo.dollargeneral.com/images/16/01/16014001_0.jpg,4.4,1986 ,"$6.50
reg $8.75",3 in stock at,Dunkin Donuts,10.0 each,16014001,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Dunkin Donuts', 'Unit Size': '10.0 each', 'SKU': '16014001'}"
144,https://www.dollargeneral.com/p/ocean-spray-cranberry-cocktail-juice-fl-oz-/31200200075,"Ocean Spray Cranberry Cocktail Juice, 64 Fl. Oz.",https://dggo.dollargeneral.com/images/00/86/00861701_0.jpg,4.5,98 ,$3.45,7 in stock at,Ocean Spray,64.0 ounce,00861701,"['Tastes good', 'Good for You', 'Farmer']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Ocean Spray', 'Unit Size': '64.0 ounce', 'SKU': '00861701'}"
145,https://www.dollargeneral.com/p/maxwell-house-wake-up-roast-coffee-grounds-medium---oz/43000051337,"Maxwell House Wake-Up Roast Coffee Grounds, Medium - 30.65 Oz",https://dggo.dollargeneral.com/images/11/09/11091701_0.jpg,4.5,3496 ,$7.95,10 in stock at,Maxwell House,30.65 ounce,11091701,"['Maxwell House coffee', 'Wake-up Roast', 'Makes up to 240 cups', '30.65 oz']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Maxwell House', 'Unit Size': '30.65 ounce', 'SKU': '11091701'}"
146,https://www.dollargeneral.com/p/hershey-s-miniatures-value-bag-oz/34000215287,Hershey'S Miniatures Value Bag 8oz,https://dggo.dollargeneral.com/images/22/53/22539101_0.jpg,0.0,Number of Reviews is not available,$3.75,6 in stock at,Hersheys,8.0 ounce,22539101,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Hersheys', 'Unit Size': '8.0 ounce', 'SKU': '22539101'}"
147,https://www.dollargeneral.com/p/albanese-world-s-best-flavor-gummi-bears-oz/634418523488,"Albanese World'S Best 12 Flavor Gummi Bears, 7.5 Oz",https://dggo.dollargeneral.com/images/24/41/24412401_0.jpg,5.0,2 ,$2.85,Out of stock at,Albanese,7.5 ounce,24412401,"['Flavors include: Cherry, Pink Grape']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Albanese', 'Unit Size': '7.5 ounce', 'SKU': '24412401'}"
148,https://www.dollargeneral.com/p/clover-valley-butter-flavored-syrup-fl-oz/75200300243,"Clover Valley Butter Flavored Syrup, 24 Fl Oz",https://dggo.dollargeneral.com/images/10/64/10645601_0.jpg,4.7,7 ,$2.85,Out of stock at,Clover Valley,24.0 ounce,10645601,"['190 Calories per 1/4 cup', '24 oz', 'Artifically Flavored']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Clover Valley', 'Unit Size': '24.0 ounce', 'SKU': '10645601'}"
149,https://www.dollargeneral.com/p/-party-plastic-white-tablecloth-x-/11179337637,"321 Party! Plastic White Tablecloth, 54"" X 108""",https://dggo.dollargeneral.com/images/25/97/25971801_0.jpg,0.0,Number of Reviews is not available,$1.00,20 in stock at,321 Party!,1.0 each,25971801,"['Plastic Tablecover measures 54 by 108 inches', 'Prote']","{'Available': 'In Store, DG Pickup', 'Brand Description': '321 Party!', 'Unit Size': '1.0 each', 'SKU': '25971801'}"
150,https://www.dollargeneral.com/p/crayola-crayons-ct/71662837624,"Crayola Crayons, 24 Ct",https://dggo.dollargeneral.com/images/01/04/01046601_0.jpg,4.9,10 ,$1.50,27 in stock at,Crayola,24.0 each,01046601,"['Crayola Crayons provide color-loving kids with 24 hues that feature vibrant, long-lasting color. Amp up school projects and artistic endeavors with high-quality results. The variety of bright colors in this pack invites imaginative expression.', '', 'Durable, Long-Lasting Crayons', 'Crayola Crayons can last 35 percent longer, based on square foot coverage against key competitors. Children can enjoy drawing more picture']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Crayola', 'Unit Size': '24.0 each', 'SKU': '01046601'}"
151,https://www.dollargeneral.com/p/pearl-milling-company-syrup-fl-oz/30000659700,"Pearl Milling Company Syrup, 24 Fl Oz",https://dggo.dollargeneral.com/images/29/18/29182801_0.jpg,0.0,Number of Reviews is not available,$3.25,5 in stock at,Pearl Milling Company,24.0 ounce,29182801,"['New Name, Same Great Taste as Aunt Jemima Original Syrup', 'Since 1889', '100 calories per serving']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Pearl Milling Company', 'Unit Size': '24.0 ounce', 'SKU': '29182801'}"
152,https://www.dollargeneral.com/p/demet-s-turtles-minis-original-pecan-oz/872181005156,"Demet'S Turtles Minis Original Pecan, 6.2 Oz",https://dggo.dollargeneral.com/images/13/85/13850502_0.jpg,0.0,Number of Reviews is not available,$3.50,13 in stock at,Brand Description not available,6.2 ounce,13850502,[],"{'Available': 'In Store, DG Pickup', 'Unit Size': '6.2 ounce', 'SKU': '13850502'}"
153,https://www.dollargeneral.com/p/hershey-s-cookies-n-cr-me-oz-/34000196173,"Hershey'S Cookies 'N' Crème, 4 Oz",https://dggo.dollargeneral.com/images/00/76/00769401_0.jpg,0.0,Number of Reviews is not available,$2.45,5 in stock at,Hersheys,4.0 ounce,00769401,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Hersheys', 'Unit Size': '4.0 ounce', 'SKU': '00769401'}"
154,https://www.dollargeneral.com/p/pearl-milling-company-buttermilk-complete-pancake-waffle-mix/30000653005,Pearl Milling Company Buttermilk Complete Pancake & Waffle Mix,https://dggo.dollargeneral.com/images/29/18/29183001_0.jpg,0.0,Number of Reviews is not available,$3.10,4 in stock at,Pearl Milling Company,2.0 pound,29183001,"['New Name, Same Great Taste as Aunt Jemima Buttermilk Complete Pancake and Waffle Mix', 'Sin']","{'Available': 'In Store, DG Pickup', 'Brand Description': 'Pearl Milling Company', 'Unit Size': '2.0 pound', 'SKU': '29183001'}"
155,https://www.dollargeneral.com/p/clover-valley-buttermilk-waffles-oz---ct-/686151403404,"Clover Valley Buttermilk Waffles, 12.3 Oz. - 10 Ct.",https://dggo.dollargeneral.com/images/12/67/12675701_0.jpg,5.0,1 ,$3.00,9 in stock at,Clover Valley,12.3 ounce,12675701,"['Excellent Source of Calcium', 'Keep Frozen', 'Packaging may vary from images shown.']","{'Available': 'In Store', 'Brand Description': 'Clover Valley', 'Unit Size': '12.3 ounce', 'SKU': '12675701'}"
156,https://www.dollargeneral.com/p/russell-stover-sugar-free-mint-patties-oz/77260096920,"Russell Stover Sugar Free Mint Patties, 2.5 Oz",https://dggo.dollargeneral.com/images/00/76/00766104_0.jpeg,4.2,5 ,$2.50,14 in stock at,Russell Stover,2.5 ounce,00766104,"['Mint and chocolate flavored candy', 'Individually wrapped for preervation and convenience', 'Great as a chocolate gift delivery for friends and family', 'Made with stevia extract']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Russell Stover', 'Unit Size': '2.5 ounce', 'SKU': '00766104'}"
157,https://www.dollargeneral.com/p/hershey-s-milk-chocolate-nuggets-with-almonds-value-bag-oz/34000018772,"Hershey'S Milk Chocolate Nuggets With Almonds Value Bag, 7.7oz",https://dggo.dollargeneral.com/images/22/54/22540101_0.jpg,5.0,5 ,$3.75,1 in stock at,Hersheys,7.7 ounce,22540101,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Hersheys', 'Unit Size': '7.7 ounce', 'SKU': '22540101'}"
158,https://www.dollargeneral.com/p/welch-s-original-grape-juice-fl-oz-/41800207503,"Welch'S 100% Original Grape Juice, 64 Fl. Oz.",https://dggo.dollargeneral.com/images/00/86/00861601_0.jpg,0.0,Number of Reviews is not available,$5.00,3 in stock at,Welchs,64.0 ounce,00861601,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Welchs', 'Unit Size': '64.0 ounce', 'SKU': '00861601'}"
159,https://www.dollargeneral.com/p/smithfield-hometown-original-roll-sausage/70800182121,Smithfield Hometown Original Roll Sausage,https://dggo.dollargeneral.com/images/22/62/22624201_0.jpg,0.0,Number of Reviews is not available,$5.25,2 in stock at,Smithfield,16.0 ounce,22624201,"['Made from all natural ingredients', 'Gluten Free and No MSG', '16 oz convenient package for easy use']","{'Available': 'In Store', 'Brand Description': 'Smithfield', 'Unit Size': '16.0 ounce', 'SKU': '22624201'}"
160,https://www.dollargeneral.com/p/clover-valley-original-syrup-fl-oz/75200300168,"Clover Valley Original Syrup, 24 Fl Oz",https://dggo.dollargeneral.com/images/00/82/00824403_0.jpg,0.0,Number of Reviews is not available,$2.85,8 in stock at,Clover Valley,24.0 ounce,00824401,[],"{'Available': 'In Store, DG Pickup', 'Brand Description': 'Clover Valley', 'Unit Size': '24.0 ounce', 'SKU': '00824401'}"
161,https://www.dollargeneral.com/p/hershey-s-milk-chocolate-nuggets-value-bag-oz/34000018765,"Hershey'S Milk Chocolate Nuggets Value Bag, 7.7oz",https://dggo.dollargeneral.com/images/22/53/22539901_0.jpg,5.0,4 ,$3.75,9 in stock at,Hersheys,7.7 ounce,22539901,[],"{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Hersheys', 'Unit Size': '7.7 ounce', 'SKU': '22539901'}"
162,https://www.dollargeneral.com/p/sierra-eucalyptus-shave-gel-oz/55934871127,"Sierra Eucalyptus Shave Gel, 6.7 Oz",https://dggo.dollargeneral.com/images/27/52/27525801_0.jpg,5.0,1 ,$4.25,5 in stock at,Sierra,6.7 ounce,27525801,"['Paraben Free', 'Dye Free', 'Made with Argan Oil to help you get your smoothest shave']","{'Available': 'Shipping, In Store,DG Pickup', 'Brand Description': 'Sierra', 'Unit Size': '6.7 ounce', 'SKU': '27525801'}"
